respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
b009c2d226e4,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
95b88bc2bf3c,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5ebcc3a38335,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0f43d8d58590,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0d94fd4ee05a,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
03623e471ec2,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
546446f9657d,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
26d0f5b036bf,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
05b1acf86349,8,,,,,Verma,,45,CT,Sprint 3,2026-08-01
d713ea65d0ef,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
285040214685,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
575a6c771879,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
878edb9e0c01,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9c82c207a96d,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
95c1613f9b95,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bd8fe7cd275c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2c6b9a629a95,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
590d7a39b11b,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6c3561420f18,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
17d9c11149ab,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e439fc612bb2,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c2e197797d3c,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c24e27dbbce8,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
57cd00d618ea,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
14e7fbce49b5,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8f99e47a93c1,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ab30f1305f0a,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
4b6703ff99bc,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
96b7a0cc9f67,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
64373f389cb0,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c7974faa0aad,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d982cd876700,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3f11fdd4f23e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4a642c5fe751,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
01c4623b34f4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
afeda6d1d7c2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
42118f0cfe4a,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4630524ddff1,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
10f227d20906,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bf8de03be93b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ba1604856fa2,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d33439ee1972,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6a162b269519,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8d826113302c,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1ad77b40f6d8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d7802af95ae3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a14d26d12950,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7a2c76097eee,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3526e0328635,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1e3af6f7f05a,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e153cd094a7f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c4be8d733a97,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d144c9b6ff2e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
edc40eadf298,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
250a2f9efabf,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f8dc8acabd72,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6701cd4d7ed7,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
79baa9509775,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a2cc874b5a44,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c316d69bd708,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
234eb17b9eda,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2ea5cd42680a,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3fe1d66ec19e,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
22911b776558,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c5057361ecfa,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4f90cd548c40,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4a7a04fe1392,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc8c2d084f85,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
47a6c3c64b7b,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4ac6120c2235,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2ac2b4987034,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
b9b9369c3b46,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f4b0da0d0306,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
cfdc4b24c099,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e3cf859b57bc,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c2a1a600cf9a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
679cf3d8e8f6,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d768b6937b40,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
11029ef09ae7,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1c3d5ed2d02b,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1027db80ed24,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
83fe3a4ef0f1,10,Bhut badhiya h or me chata hu her ghar wiom wifi ho,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
06d5c832c41d,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6cac0db778e6,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
cc52b263b1ec,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ee577884c0a8,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
83e13fd86f12,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1558a803ba93,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cb5912ffe03f,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
227c37b05272,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
cf826ec0a5fe,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bef1a1b5f06f,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c6bd2931d484,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
eab8fd3e7a03,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3cce29cb9ebe,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a125c27a19ba,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6cc067702dd3,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
026ff26eea9c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d9c7e720975b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9389316dbf6e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0b282d9b0789,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
826ed687fd52,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
72bcf3b9a75c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b95ffc29e2db,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c58b486182cb,10,I am fully satisfied with wiom service and service operator,General Good Service,,Good Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
57b70ba7678b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7c41f4966f50,3,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c98626c89cc6,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c2eb770ebc9f,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0b66c833a824,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d6533feb11ae,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b16a07db0067,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
155b4e09a4f5,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
064173712a14,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
85a88bf829b5,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cbc89ec4b873,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2fd59e14e4ca,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
20a750842743,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f5efd9fb49ea,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c6c3ee8a2e6e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
beeb186ae8d8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f409e100fe5b,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
efd6b4381234,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
bcd88e36f382,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f086ca426d66,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d83ccc09643a,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d6515ff8f733,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0f948a39aef8,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8730f2fd0d61,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ba7491134b61,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4979e5ffd4f8,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d72233d3f76b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
01c130bf65fc,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d656408a9ab9,7,Khoob Sahi,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
0fdb66721a13,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
48104af8ffca,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
487f995bcab3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
87f3e5d5a30b,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
86b92be28140,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
95879a750fc7,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d5192d87ebac,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0a48585851f9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0b0281a298a4,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
70b849f66aad,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3196b738ce3a,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7ad5e366e877,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
038645d1d091,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
af5cc326ebad,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ed956468a85b,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c038fe0c37dd,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c006e2d4c9ee,10,Salary nahi aayi hai usi ki vajah se vyom recharge nahin kara payenge kripya karke kya aap hamara network ek mahine ke liye chalu kar denge next time mein double pay kar dung ji han mere bhai mere donon bhai aur Meri bahan ne bhi yog ka network mere kahane se le Rakha Hai,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
52f5fd34e2e1,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
243678bbff75,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b4f5269fcc3c,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
56b6fb27b0c1,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ebcfb578dfc0,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c4f2960ff3e9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0b94baea02a0,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fe44fa37ad2e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4d304abf2132,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c25bdf252edf,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
35fc1e1fedb6,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
080fd07145f2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
10fbccb99383,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a10bb1d33d32,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
fc182cc780ec,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fb1e744fd3f6,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
748ee3fcbd24,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
becffa3c8b76,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
abc93efc58c4,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9f25d3031c74,10,Ummid se boht thik hai wiom,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
d2f3056f06a0,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1677ed162a85,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5c0531e40dd9,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b98d54cf1389,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3a2a675efce4,3,,,,,Verma,,45,CT,Sprint 3,2026-08-01
7fd0c03e3525,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4d0f5312cbe7,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9883358233a3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c54b387e0d48,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
21153894b15e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fa3d417705eb,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9dae53e7d4f5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6665ab36e86b,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
2c52ba2702db,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
7ed173013a26,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8f9c854d222d,8,,,,,Verma,,45,CT,Sprint 3,2026-08-01
40cb2a101b63,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6edc63b2b845,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
dbbd5dd4fed0,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0cbb6bdac77f,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
316f5869ebcc,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8e93ebf490d5,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
91fde0068de5,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4d362377df5c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9bf59320ee9f,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6a67be1db90c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2ae343dfb74a,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
b40a8dd6ce57,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
56d3b6a9bf9d,8,Very nice ðŸ‘_x008d_,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
1ebdb0b931b9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
34215199d8e8,10,Vyom bahut achha super internet network hai,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
3919d42e9dda,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bd3e8a197e8b,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ef2a23b6512c,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5901c0b9b6fd,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e75c6f7a8b18,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0f929dbb7914,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c2bd921ac8f5,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c9414c013ad0,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cec97125c600,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
086d348f4522,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c4d62e9c4cdc,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
afa7e99a35f0,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
78b039cbe934,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9b765f624a5f,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e24fc8692143,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f0621c53d924,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c6edee110b1d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
af53a7b05e09,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
29816e71c72d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
264acab92a26,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1f664fc092fa,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6cfbeb7093ca,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
b0e88d90d1c8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8b23f87f39c8,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2dcef4a0ed42,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
16f77f9c69e1,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8882bef5a788,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a374a484003d,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7c4cafe44ef6,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
17de7d62df15,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
4b44978eec3d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1dda8dc5c085,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7be1d5107a86,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9bf0ed624cad,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3b144010c8ac,0,Mera internet nii chal raha 6din se meri koi sunwai nii hori,Internet Down,No/ Late Complaint Resolution,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
f3891d6b63b3,10,Ji haa,,,,Verma,,270,CT,Sprint 3,2026-08-01
149ecc98e583,10,Kehte hai sir lagwate bee hai,,,,Verma,,45,CT,Sprint 3,2026-08-01
62076fb7b005,4,My kuch family situation,,,,Verma,,270,CT,Sprint 3,2026-08-01
2e6c349266bd,5,"हाँ, और भी लगवाए हैं।",,,,Verma,,270,CT,Sprint 3,2026-08-01
d445e5bb9b8b,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
a28e523ea2ef,0,"1. आपके द्वारा दी गई सेवा ज़्यादातर समय पर खराब रहती है और चार्ज पूरा करते हैं।
2. आपका जो रिप्रेज़ेंटेटिव इस एरिया में था, आपने हटा दिया है। हमें पता नहीं कि शिकायत (complaint) कौन अटेंड करेगा।
3. ज़्यादातर समय रात 10 बजे के बाद वाई-फाई डिस्कनेक्ट हो जाता है और कंप्लेंट",Frequent Disconnections,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
c5912e67d326,0,Bakwas service kafi bekar ha ruke ruke kha net chalna sspeed na aana our kafi side effects ha asp khi feed kha,Slow Speed,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
c7f68fb69cdf,0,Ghatiya hai speed nhi hai bilkul,Slow Speed,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
ba201a12c5de,10,Net ki speed ðŸš„ bohot solo kar de te ho kabhi kabhi ðŸ‘Ž muje bohot jada gussa aata hai,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
71de830ff915,0,"Time se pahle internet band kar dete hai 
 Beech me 1,2 day internet band rahta aur slow speed rahti hai",Slow Speed,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
d4df3fcab3b1,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2f1898c710a5,10,Wifi speed is good and affordable,Good Speed,Affordable,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
76ab3d282967,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c57514d2cc3c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
56dd37580c48,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9918767cc932,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
809d52f3d737,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
73de85d14630,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
492773d26e78,0,Internet is dropping again and again,Frequent Disconnections,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
056ae050dce3,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3e34eb67be6e,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ba3f8ebae52b,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
070dd341cb95,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6698cbf45e72,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7004be9dd516,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
96ea04747985,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
badc9bd34364,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
11173050d93c,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
27d3928d43da,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
33aeb507e234,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
a0ca000fd515,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6536ff24222e,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ddda0823e77a,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a1c3c2f895af,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a8a8de951b76,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b285ea4a29ab,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
56c6945a70d1,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
348ea415ff72,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0275055d95b5,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9f955b0409b0,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
72992da7f3db,0,Kabhi bhi Nhi.ðŸ˜¡ Connection lagane k bad 000 Service....,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
d95c8dfddb07,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b4a58b34ece6,3,,,,,Verma,,45,CT,Sprint 3,2026-08-01
e75c42d6d107,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6f80d78cd6dc,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0994e8946542,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
27e3862a5787,0,Very poor,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
59991c688c5a,0,Bahut slow sarvice hai,Slow Speed,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
f09731cfa53d,8,Good customer service and network range great.,Good Customer Support - Call Centre,,Good Cx Support,Verma,,270,CT,Sprint 3,2026-08-01
97569f45a6bf,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
502daa31e192,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5444cd67c0f6,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
cb628e5a9772,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
622bd5246255,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c217cda1c5a9,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b2c58844750a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8f6de76c1f5f,10,Service and network very strong,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
c1527c5778dc,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
51306eaf2107,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
db68baf7bb28,10,Good,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
8cf2c98f5729,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
24ea7e936336,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bb14de9ad952,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ec230cb0008e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0ea9b56c9817,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
77ef7d7b01b9,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
4422d30104f8,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
be34a32cbe3f,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
258fdeeb7bd7,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f3de24636bbf,1,,,,,Verma,,45,CT,Sprint 3,2026-08-01
e21c2de65ca3,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8244213f99fa,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
98c445ba3720,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
024c3c461546,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c11cf6f4cd0d,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0529bbb3f2d6,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
52e588d40cc1,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
539a70daff17,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
33cc58eb505a,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3cefb18903d1,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1e9f575a8da4,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
c407e8806c9c,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3cc0856680ec,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3803234e94c4,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
318eecadbf72,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c8bd95442851,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
321ff9d81291,6,,,,,Verma,,45,CT,Sprint 3,2026-08-01
570f1f6ac92d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1cdb2769e635,4,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e450a05c4771,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c7b871b002e9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
